RMNYStat-ID,RMNYStat-CopyID,RMNYStat-Copy-Jel,RMNYStat-Copy-Sorszám,RMNYStat-PéldányLeírás-Típus,RMNYStat-Példány-Típus,RMNYStat-C-Lelőhely,RMNYStat-C-Gyűjtemény,RMNYStat-C-Teljesség,RMNYStat-C-Címlap,RMNYStat-C-Variáns,RMNYStat-C-Prov,RMNY-C-Megjegyzés,RMNYStat-C-Megjegyzés,RMNY-C-Megjegyzés2,
RMNY1239,RMNY-C6013,RMNY-C,6013,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6014,RMNY-C,6014,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6015,RMNY-C,6015,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6016,RMNY-C,6016,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6017,RMNY-C,6017,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6018,RMNY-C,6018,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6019,RMNY-C,6019,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6020,RMNY-C,6020,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6021,RMNY-C,6021,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6022,RMNY-C,6022,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6023,RMNY-C,6023,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6024,RMNY-C,6024,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6025,RMNY-C,6025,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6026,RMNY-C,6026,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6027,RMNY-C,6027,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6028,RMNY-C,6028,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6029,RMNY-C,6029,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6030,RMNY-C,6030,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6031,RMNY-C,6031,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6032,RMNY-C,6032,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6033,RMNY-C,6033,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6034,RMNY-C,6034,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6035,RMNY-C,6035,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6036,RMNY-C,6036,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6037,RMNY-C,6037,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6038,RMNY-C,6038,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6039,RMNY-C,6039,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6040,RMNY-C,6040,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6041,RMNY-C,6041,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6042,RMNY-C,6042,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6043,RMNY-C,6043,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6044,RMNY-C,6044,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6045,RMNY-C,6045,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6046,RMNY-C,6046,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6047,RMNY-C,6047,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6048,RMNY-C,6048,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6049,RMNY-C,6049,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6050,RMNY-C,6050,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6051,RMNY-C,6051,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6052,RMNY-C,6052,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6053,RMNY-C,6053,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6054,RMNY-C,6054,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6055,RMNY-C,6055,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6056,RMNY-C,6056,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6057,RMNY-C,6057,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6058,RMNY-C,6058,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6059,RMNY-C,6059,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6060,RMNY-C,6060,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6061,RMNY-C,6061,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6062,RMNY-C,6062,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1239,RMNY-C6063,RMNY-C,6063,csoportos,eredeti,In 43 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Martin MS; Sárospatak Ref; Tîrgu Mureş; etc.",,77 expl.,
RMNY1241,RMNY-C6064,RMNY-C,6064,egyedi,eredeti,Budapest,Acad,1,,,,,,,
RMNY1241,RMNY-C6065,RMNY-C,6065,egyedi,eredeti,Budapest,Nat,1,,,,,,,
RMNY1241,RMNY-C6066,RMNY-C,6066,egyedi,eredeti,Budapest,Nat,1,,,,,,,
RMNY1241,RMNY-C6067,RMNY-C,6067,egyedi,eredeti,Budapest,Univ,1,,,,,,,
RMNY1241,RMNY-C6068,RMNY-C,6068,egyedi,eredeti,Debrecen,Ref,1,,,,,,,
RMNY1241,RMNY-C6069,RMNY-C,6069,egyedi,eredeti,Sárospatak,Ref,1,,,,,,,
RMNY1242,RMNY-C6070,RMNY-C,6070,egyedi,eredeti,Budapest,Nat,1,,,,,,,
RMNY1242,RMNY-C6071,RMNY-C,6071,egyedi,eredeti,Cluj-Napoca,Univ,0,,,,,,,
RMNY1243,RMNY-C6072,RMNY-C,6072,,,,,n.p.,,,,,,,
RMNY1244,RMNY-C6073,RMNY-C,6073,,,,,n.p.,,,,,,,
RMNY1245,RMNY-C6074,RMNY-C,6074,egyedi,phot.,Budapest,Nat,phot.,,,(Tîrgu Mureş),,,,
RMNY1245,RMNY-C6075,RMNY-C,6075,egyedi,eredeti,Budapest,Univ,3,*,,,,,,
RMNY1245,RMNY-C6076,RMNY-C,6076,egyedi,eredeti,Tîrgu Mureş,,1,,,,,,,
RMNY1246,RMNY-C6077,RMNY-C,6077,,,,,n.p.,,,,,,,
RMNY1247,RMNY-C6078,RMNY-C,6078,egyedi,phot.,Budapest,Nat,phot.,,,,,,,
RMNY1247,RMNY-C6079,RMNY-C,6079,egyedi,eredeti,Debrecen,Ref,1,,,,,,,
RMNY1248,RMNY-C6080,RMNY-C,6080,egyedi,phot.,Budapest,Acad,phot.,,,,,,,
RMNY1248,RMNY-C6081,RMNY-C,6081,egyedi,eredeti,Levoča,Ev,1,,,,,,,
RMNY1249,RMNY-C6082,RMNY-C,6082,,,,,n.p.,,,,,,,
RMNY1250,RMNY-C6083,RMNY-C,6083,,,,,n.p.,,,,,,,
RMNY1251,RMNY-C6084,RMNY-C,6084,csoportos,eredeti,In 11 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,13 expl.,
RMNY1251,RMNY-C6085,RMNY-C,6085,csoportos,eredeti,In 11 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,13 expl.,
RMNY1251,RMNY-C6086,RMNY-C,6086,csoportos,eredeti,In 11 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,13 expl.,
RMNY1251,RMNY-C6087,RMNY-C,6087,csoportos,eredeti,In 11 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,13 expl.,
RMNY1251,RMNY-C6088,RMNY-C,6088,csoportos,eredeti,In 11 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,13 expl.,
RMNY1251,RMNY-C6089,RMNY-C,6089,csoportos,eredeti,In 11 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,13 expl.,
RMNY1251,RMNY-C6090,RMNY-C,6090,csoportos,eredeti,In 11 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,13 expl.,
RMNY1251,RMNY-C6091,RMNY-C,6091,csoportos,eredeti,In 11 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,13 expl.,
RMNY1251,RMNY-C6092,RMNY-C,6092,csoportos,eredeti,In 11 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,13 expl.,
RMNY1251,RMNY-C6093,RMNY-C,6093,csoportos,eredeti,In 11 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,13 expl.,
RMNY1251,RMNY-C6094,RMNY-C,6094,csoportos,eredeti,In 11 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,13 expl.,
RMNY1251,RMNY-C6095,RMNY-C,6095,csoportos,eredeti,In 11 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,13 expl.,
RMNY1251,RMNY-C6096,RMNY-C,6096,csoportos,eredeti,In 11 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,13 expl.,
RMNY1252,RMNY-C6097,RMNY-C,6097,egyedi,phot.,Budapest,Nat,phot.,,,,,,,
RMNY1252,RMNY-C6098,RMNY-C,6098,egyedi,eredeti,Cluj-Napoca,Acad III,1,,,,,,,
RMNY1252,RMNY-C6099,RMNY-C,6099,egyedi,eredeti,Cluj-Napoca,Acad III,1,,,,,,,
RMNY1253,RMNY-C6100,RMNY-C,6100,egyedi,eredeti,Budapest,Acad,2,,,,,,,
RMNY1253,RMNY-C6101,RMNY-C,6101,egyedi,eredeti,Budapest,Nat,3,,,"phot. (Budapest, Acad, Cluj)",,,,
RMNY1253,RMNY-C6102,RMNY-C,6102,egyedi,eredeti,Cluj-Napoca,Univ,0,*,,,,,,
RMNY1254,RMNY-C6103,RMNY-C,6103,egyedi,eredeti,Budapest,Nat,2,,,,,,,
RMNY1255,RMNY-C6104,RMNY-C,6104,egyedi,eredeti,Budapest,Acad,1,,,,,,,
RMNY1255,RMNY-C6105,RMNY-C,6105,egyedi,eredeti,Budapest,Acad,1,,,,,,,
RMNY1255,RMNY-C6106,RMNY-C,6106,egyedi,eredeti,Budapest,Nat,1,,,,,,,
RMNY1255,RMNY-C6107,RMNY-C,6107,egyedi,eredeti,Dolný Kubín,,1,,,,,,,
RMNY1256,RMNY-C6108,RMNY-C,6108,egyedi,phot.,Budapest,Nat,phot.,,,,,,,
RMNY1256,RMNY-C6109,RMNY-C,6109,egyedi,eredeti,Miskolc,Scient,1,,,,,,,
RMNY1257,RMNY-C6110,RMNY-C,6110,egyedi,phot.,Budapest,Nat,phot.,,,,,,,
RMNY1257,RMNY-C6111,RMNY-C,6111,egyedi,eredeti,Miskolc,Scient,1,,,,,,,
RMNY1258,RMNY-C6112,RMNY-C,6112,egyedi,eredeti,Budapest,Nat,2,*,,,(Kiss Áron),,,
RMNY1258,RMNY-C6113,RMNY-C,6113,egyedi,eredeti,Cluj-Napoca,Univ,0,,,,,,,
RMNY1259,RMNY-C6114,RMNY-C,6114,egyedi,eredeti,Budapest,Nat,1,,,,,,,
RMNY1259,RMNY-C6115,RMNY-C,6115,egyedi,eredeti,Budapest,Univ,1,,,,,,,
RMNY1260A,RMNY-C6116,RMNY-C,6116,egyedi,phot.,Budapest,Nat,phot.,,,,,,,
RMNY1260A,RMNY-C6117,RMNY-C,6117,egyedi,eredeti,Wolfenbüttel,,1,,,,,,,
RMNY1260,RMNY-C6118,RMNY-C,6118,egyedi,eredeti,Budapest,Acad,2,,,"(Budapest, Gergely Rezső)",,,,
RMNY1260,RMNY-C6119,RMNY-C,6119,egyedi,eredeti,Budapest,Acad,2,*,,,,,,
RMNY1261,RMNY-C6120,RMNY-C,6120,,,,,n.p.,,,,,,,
RMNY1262,RMNY-C6121,RMNY-C,6121,csoportos,eredeti,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,23 expl.,
RMNY1262,RMNY-C6122,RMNY-C,6122,csoportos,eredeti,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,23 expl.,
RMNY1262,RMNY-C6123,RMNY-C,6123,csoportos,eredeti,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,23 expl.,
RMNY1262,RMNY-C6124,RMNY-C,6124,csoportos,eredeti,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,23 expl.,
RMNY1262,RMNY-C6125,RMNY-C,6125,csoportos,eredeti,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,23 expl.,
RMNY1262,RMNY-C6126,RMNY-C,6126,csoportos,eredeti,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,23 expl.,
RMNY1262,RMNY-C6127,RMNY-C,6127,csoportos,eredeti,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,23 expl.,
RMNY1262,RMNY-C6128,RMNY-C,6128,csoportos,eredeti,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,23 expl.,
RMNY1262,RMNY-C6129,RMNY-C,6129,csoportos,eredeti,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,23 expl.,
RMNY1262,RMNY-C6130,RMNY-C,6130,csoportos,eredeti,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,23 expl.,
RMNY1262,RMNY-C6131,RMNY-C,6131,csoportos,eredeti,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,23 expl.,
RMNY1262,RMNY-C6132,RMNY-C,6132,csoportos,eredeti,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,23 expl.,
RMNY1262,RMNY-C6133,RMNY-C,6133,csoportos,eredeti,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,23 expl.,
RMNY1262,RMNY-C6134,RMNY-C,6134,csoportos,eredeti,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,23 expl.,
RMNY1262,RMNY-C6135,RMNY-C,6135,csoportos,eredeti,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,23 expl.,
RMNY1262,RMNY-C6136,RMNY-C,6136,csoportos,eredeti,In 16 bibliothecis,,n.a.,,,,"Budapest: Acad, Nat, Ref, Univ; Cluj-Napoca: Acad, Univ; Debrecen Ref; Sárospatak Ref; Tîrgu Mureş; etc.",,23 expl.,
