id,00Bibliográfia,01Sorszám_RMNY,01Sorszám_RMNY-S,13Lelöhely,13Lelöhely_count,15Olim,15Olim_count
ermk8688,RMNY,2298,,"In 26 bibliothecis 35 expl. – Berlin Univ Inst – Budapest Acad, Nat, Univ – Cluj-Napoca Acad, Univ – Debrecen Ref, Univ – Sárospatak Ref – Szeged Paed, Univ – Târgu Mureş – etc.",35,,0
ermk8689,RMNY,2299,,,0,,0
ermk8690,RMNY,2300,,"In 18 bibliothecis 27 expl. – Budapest Acad, Nat, Univ – Cluj-Napoca Acad, Univ – Debrecen Ref, Univ – Sárospatak Ref – Szeged Univ – Târgu Mureş – etc.",27,,0
ermk8692,RMNY,2301,,Aiud 4 – Budapest Acad 2* – Budapest Nat 1 2 – Budapest Univ 2 – Cluj-Napoca Acad 1 2* – Debrecen Ref 1 – Sárospatak Ref 1 – Târgu Mureş 1 1 (Székelykeresztúr),11,,0
ermk8693,RMNY,2302,,Budapest Acad 1 – Budapest Nat 1 2* – Budapest Univ 1 – Cluj-Napoca Acad 1 1 – Debrecen Ref 1 – Sárospatak Ref 1 – Târgu Mureş 1 1 (Székelykeresztúr),10,,0
ermk8694,RMNY,2303,,Budapest Univ 1,1,,0
ermk8695,RMNY,2304,,Aiud 2 – Budapest Nat 1 – Cluj-Napoca Acad 1 – Cluj-Napoca Univ 3* – Debrecen Ref 1 – Esztergom Dioec 1 – Kecskemét Ref 2 – Szeged Univ 1,8,,0
ermk8696,RMNY,2305,,Budapest Acad 1 1 3 – Budapest Nat cop. (Cluj-Napoca Univ) – Cambridge Univ 1 – Cluj-Napoca Acad 1 – Cluj-Napoca Univ 2* – Debrecen Ref 3 – Paris Nat 1,8,,0
ermk8697,RMNY,2306,,Banská Bystrica Arch O – Bratislava Acad 2* – Budapest Acad 2* 2* – Budapest Nat 2 – Budapest Univ 1 – Kremnica MS 1 – Levoča Ev 1 – Miskolc Scient 1,9,,0
ermk8698,RMNY,2307,,Bratislava Acad 1 – Budapest Acad 1 – Budapest Nat 1 – Halle Univ 1 – Levoča Ev 1 – Martin MS 1 – Miskolc Scient 1 – Szeged Univ 1,8,"Besztercebánya, ev. algymn.",1
ermk8699,RMNY,2308,,Budapest Acad 4,1,Berlin,1
ermk8700,RMNY,2309,,"In 26 bibliothecis 32 expl. – Budapest Acad, Nat – Cluj-Napoca Acad, Univ – Debrecen Univ – London Nat – Oxford Bodleiana – Sárospatak Ref – Szeged Univ – Târgu Mureş – etc.",32,,0
ermk8701,RMNY,2310,,"In 14 bibliothecis 18 expl. – Alba Iulia – Budapest Acad, Nat – Cluj-Napoca Acad, Univ – Debrecen Ref, Univ – Košice Scient – Sárospatak Ref – Târgu Mureş – etc.",18,,0
ermk8703,RMNY,2311,,Budapest Nat 1 2 (Csorna),2,,0
ermk8704,RMNY,2312,,Budapest Nat 4,1,,0
ermk8705,RMNY,2313,,,0,,0
ermk8706,RMNY,2314,,Budapest Arch 1 – Budapest Nat 1 1 – Budapest Univ 1 – Cluj-Napoca Acad 1 – Cluj-Napoca Univ 1 1,7,,0
ermk8708,RMNY,2315,,,0,,0
ermk8709,RMNY,2316,,,0,,0
ermk8710,RMNY,2317,,Budapest Univ 1,1,,0
,RMNY,2318,,Budapest Acad 1 – Budapest Nat 3 + cop. (Cluj-Napoca) – Budapest Univ 4 – Cluj-Napoca Univ 2,4,,0
ermk8712,RMNY,2319,,Bratislava Acad 4 – Budapest Nat cop.,1,,0
ermk8713,RMNY,2320,,"In 30 bibliothecis 46 expl. – Bratislava Acad – Budapest Acad, Nat, Univ – Debrecen Ref, Univ – London Nat – Martin MS – Praha Nat – Sárospatak Ref – Szeged Univ – Zagreb Univ etc.",46,,0
ermk8715,RMNY,2321,Vacat!,,0,,0
ermk8717,RMNY,2322,,Budapest Nat cop. – Budapest Piar 1,1,,0
ermk8718,RMNY,2323,,Budapest Acad cop. – Levoča Ev 1,1,"Nagyszeben, ev. gimn.",1
ermk8720,RMNY,2324,,Budapest Nat 1 – Budapest Piar 1 1 1 – Wrocław Ossol 1,5,,0
ermk8721,RMNY,2325,,Budapest Nat 1,1,,0
ermk8722,RMNY,2326,,Budapest Acad 1,1,,0
ermk8724,RMNY,2327,,Budapest Nat cop. – Sibiu Mus 1,1,,0
ermk8725,RMNY,2328,,Budapest Univ 1,1,,0
ermk8726,RMNY,2329,,Budapest Nat cop. – Budapest Piar 1,1,,0
ermk8727,RMNY,2330,,Budapest Nat cop. (Budapest Piar + Martin) – Budapest Piar 1 – Martin MS 1,2,,0
ermk8728,RMNY,2331,,Budapest Acad cop. – Prešov Ev 1,1,,0
ermk8729,RMNY,2332,,Budapest Nat 1,1,,0
ermk8730,RMNY,2333,,Budapest Acad 1 3* – Budapest Nat 1,3,,0
ermk8733,RMNY,2334,,Bratislava Univ 1 – Brno Univ 1 – Budapest Nat 1 – Kraków SJ 1 – Martin MS 1 – Pannonhalma 1 – Praha OSA O,7,,0
ermk8734,RMNY,2335,,Budapest Nat cop. – Martin MS 3,1,,0
ermk8735,RMNY,2336,,Budapest Nat 1 – Cluj-Napoca Acad 3*,2,,0
ermk8736,RMNY,2337,,Budapest Acad 2* – Budapest Univ 1 – Martin MS 1,3,,0
ermk8737,RMNY,2338,,Budapest Nat 1 – Budapest Univ 1 – Kraków SJ 1 – Martin MS 1 2 – Pannonhalma 1,6,,0
ermk8738,RMNY,2339,,Budapest Acad 1 2 – Budapest Nat 1 – Budapest Univ 1,4,,0
ermk8739,RMNY,2340,,Budapest Acad 1 (A-variáns) – Budapest Nat 1 (A-variáns) – Budapest Univ 1 (B-variáns) – Eger Semin 2* (B-variáns) – Kežmarok 4 – Pannonhalma 2,6,,0
ermk8741,RMNY,2341,,"In 10 bibliothecis 13 expl. – Bratislava Acad – Budapest Acad, Ev, Nat, Ref – Cluj-Napoca Univ – Debrecen Univ – Esztergom Dioec – Sopron Ev – Szeged Univ",13,,0
ermk8742,RMNY,2342,,Budapest Nat 2*,1,,0
ermk8744,RMNY,2343,,"In 12 bibliothecis 23 expl. – Braşov Arch – Budapest Acad, Nat, Univ – Cluj-Napoca Univ – Debrecen Univ – Halle Univ – Martin MS – Sibiu Mus – Târgu Mureş – etc.",23,,0
ermk8746,RMNY,2344,,Budapest Acad 1 1 – Budapest Nat 1 – Kremnica MS 1 – Prešov Ev 1,5,,0
ermk8747,RMNY,2345,,Bratislava Acad 1 – Budapest Acad cop. (Bratislava) – Martin MS O,2,,0
ermk8748,RMNY,2346,,Budapest Nat 1,1,,0
ermk8749,RMNY,2347,,Bratislava Acad 2 – Bratislava Univ 2 – Budapest Acad 1 – Budapest Nat 1 – Liptovský Mikuláš O O – Martin MS 1 2* – Praha Mus O,9,,0
ermk8751,RMNY,2348,,Budapest Nat 1,1,,0
ermk8752,RMNY,2349,,,0,,0
ermk8753,RMNY,2350,,,0,,0
ermk8758,RMNY,2351,,,0,,0
ermk8759,RMNY,2352,,Berlin Univ Inst 4 – Budapest Nat 4 4 4 – Budapest Univ 4* – Cluj-Napoca Acad 2 – Sárospatak Ref 4,7,"Budapest, Széll Farkas",1
ermk8760,RMNY,2353,,Budapest Nat 1 – Cluj-Napoca Acad 2*,2,,0
ermk8761,RMNY,2354,,"In 14 bibliothecis 19 expl. – Budapest Acad, Nat, Univ – Cluj-Napoca Acad, Univ – Debrecen Ref – Martin MS – Sárospatak Ref – Sibiu Mus – Târgu Mureş – etc.",19,,0
ermk8762,RMNY,2355,,Budapest Nat cop. – Târgu Mureş 1,1,,0
ermk8763,RMNY,2356,,Budapest Nat 1 – Halle Univ 1 – Martin MS 1 – Nižnij Novgorod 1 1 (Sárospatak),5,,0
ermk8764,RMNY,2357,,"In 17 bibliothecis 27 expl. – Budapest Acad, Nat, Univ – Cluj-Napoca Acad, Univ – Debrecen Ref, Univ – Sárospatak Ref – Szeged Univ – Târgu Mureş – etc.",27,,0
ermk8765,RMNY,2358,,In multis bibliothecis permulta expl. – Budapest Nat – London BL – Washington Congr – CERL alapján 25 expl.,25,,0
ermk8768,RMNY,2359,,Budapest Nat 1,1,,0
,RMNY,2360,,"In 20 bibliothecis 27 expl. – Budapest Acad, Nat, Univ – Cluj-Napoca Acad, Univ – Debrecen Ref, Univ – London BL – Sárospatak Ref – Szeged Civ – Wien Nat – Zagreb Univ etc.",27,,0
ermk8772,RMNY,2361,,"In 10 bibliothecis 12 expl. – Alba Iulia – Budapest Acad, Nat, Ref – Cluj-Napoca Acad, Univ – Debrecen Univ – Levoča Ev – Sárospatak Ref – Sopron Ev",12,,0
ermk8773,RMNY,2362,,Budapest Nat cop. (Debrecen) – Budapest Univ 2 – Debrecen Ref 2* – Sárospatak Ref 1 – Târgu Mureş 1,4,,0
,RMNY,2363,,Budapest Univ 2 + cop. (Ráday),1,"Budapest, ref.",1
ermk8775,RMNY,2364,,Budapest Acad 1 – Budapest Nat 1 1 – Cluj-Napoca Univ 1,4,,0
ermk8776,RMNY,2365,,"In 17 bibliothecis 25 expl. – Alba Iulia – Arad Arch – Bucureşti Acad, Univ – Budapest Nat, Univ – Cluj-Napoca Acad – Debrecen Univ – Oradea Mus – Pannonhalma – Sibiu Metrop, Mus – etc.",25,,0
ermk8777,RMNY,2366,,Budapest Acad 1 – Sibiu Mus 1 – Târgu Mureş 1 1,4,,0
ermk8778,RMNY,2367,,Budapest Nat cop. (Cluj-Napoca Acad) – Cluj-Napoca Acad 1,1,,0
ermk8779,RMNY,2368,,Budapest Nat 1 – Budapest Univ 1,2,,0
ermk8780,RMNY,2369,,,0,,0
ermk8781,RMNY,2370,,,0,,0
ermk8782,RMNY,2371,,,0,,0
ermk8785,RMNY,2372,,,0,,0
ermk8786,RMNY,2373,,Budapest Acad 1 – Levoča Ev 1,2,Debreceni ref. coll.,1
ermk8787,RMNY,2374,,Berlin Univ Inst 3* – Budapest Acad 4* – Budapest Nat 1,3,,0
ermk8788,RMNY,2375,,Budapest Nat cop. – Cluj-Napoca Univ 2*,1,,0
ermk8789,RMNY,2376,,Banská Bystrica Arch 1,1,,0
ermk8790,RMNY,2377,,,0,,0
ermk8791,RMNY,2378,,Budapest Nat cop. – Martin MS 1,1,,0
ermk8792,RMNY,2379,,Budapest Acad 2* 2*,2,,0
ermk8795,RMNY,2380,,Budapest Acad 1 – Budapest Nat 2* – Levoča Ev 1,3,,0
,RMNY,2381,,Budapest Nat 1 – Budapest Ref 1 – Budapest Univ 1 – Cluj-Napoca Univ 1 – Sárospatak Ref2* – Vác Dioec 2,6,,0
ermk8797,RMNY,2382,,Budapest Nat cop. (Budapest Piar) – Budapest Piar 1,1,"Turócszentmárton (Martin), MS",1
ermk8798,RMNY,2383,,Budapest Arch 1 – Budapest Nat cop.,1,,0
ermk8799,RMNY,2384,,Budapest Acad cop. – Budapest Nat cop. – Košice Dioec 1,1,,0
ermk8801,RMNY,2385,,Budapest Univ 1,1,,0
ermk8802,RMNY,2386,,Budapest Arch 1 – Budapest Nat cop.,1,,0
ermk8803,RMNY,2387,,,0,,0
ermk8804,RMNY,2388,,Budapest Univ 1 – Brno Can Aug 1 – Kraków SJ 1 – Rajhrad OSB 1 – Wien SJ 1,5,,0
ermk8806,RMNY,2389,,Budapest Nat 1,1,,0
ermk8808,RMNY,2390,,Budapest Nat 1 – Cluj-Napoca Acad 2* – Gdańsk Acad 1 – Greifswald Univ 1 – Halle Univ 1 – London BL 1 – Martin MS 1 – Nižnij Novgorod 1 (Sárospatak) – Oxford Bodleiana 1 – Prešov 1 – Strasbourg Nat 2,11,"Eperjes, ev. coll.",1
ermk8810,RMNY,2391,,,0,,0
ermk8811,RMNY,2392,,Budapest Nat cop. – Budapest Ref 1,1,"Debrecen, ref.",1
ermk8812,RMNY,2393,,Budapest Nat cop. – Sibiu Mus 2*,1,,0
ermk8813,RMNY,2394,,Budapest Acad 1 – Budapest Nat 1 1 – Halle Univ 1 – Martin MS 1,5,,0
ermk8814,RMNY,2395,,Budapest Nat 1 1,2,,0
ermk8815,RMNY,2396,,Budapest Nat 1 – Trenčín Arch O,2,,0
ermk8816,RMNY,2397,,Budapest Acad cop. – Martin MS 2*,1,,0
ermk8818,RMNY,2398,,,0,,0
ermk8820,RMNY,2399,,Budapest Acad 1,1,,0
ermk8821,RMNY,2400,,Budapest Acad 1,1,,0
ermk8822,RMNY,2401,,Budapest Nat 1 – Debrecen Ref 1 – Sárospatak Ref 1,3,,0
ermk8823,RMNY,2402,,Budapest Nat cop. – Budapest Ref 2*,1,,0
ermk8824,RMNY,2403,,"In 10 bibliothecis 15 expl. – Aiud – Budapest Acad, Nat, Ref – Cluj-Napoca Acad, Theol Prot – Kecskemét Ref – Oradea Comit – Sibiu Civ – Târgu Mureş (Székelykeresztúr)",15,,0
ermk8825,RMNY,2404,,"In 15 bibliothecis 21 expl. – Budapest Acad, Nat, Univ – Cluj-Napoca Acad, Univ – Debrecen Ref, Univ – Oradea Mus – Sárospatak Ref – Târgu Mureş – etc.",21,,0
ermk8826,RMNY,2405,,"In 11 bibliothecis 14 expl. – Budapest Acad, Nat, Ref – Cluj-Napoca Acad, Univ – Debrecen Ref., Univ – Odorhei – Pápa Ref – Sárospatak Ref – Târgu Mureş",14,,0
,RMNY,2406,,Budapest Nat cop. (Budapest Univ) – Budapest Univ 1 – Göttingen Univ 2* – Sibiu Mus 4,3,,0
ermk8830,RMNY,2407,,Alba Iulia 1 – Budapest Nat 1 – Debrecen Ref 1 – Pápa Ref 1 1 – Sighişoara 1 – Târgu Mureş 2,7,,0
ermk8831,RMNY,2408,,Budapest Nat 1,1,,0
ermk8832,RMNY,2409,,"In 18 bibliothecis 23 expl. – Budapest Acad, Nat, Univ – Cluj-Napoca Acad, Univ – Debrecen Ref – Jasov MS – Sárospatak Ref – Szeged Univ – Târgu Mureş – etc.",23,,0
ermk8833,RMNY,2410,,In multis bibliothecis permulta expl. – Budapest Nat – London BL – Washington Congr – CERL alapján 25 expl.,25,,0
,RMNY,2411,,Budapest Acad 1 – Budapest Nat 2* – Budapest Univ 1 – Kosice Dioec O,4,,0
ermk8841,RMNY,2412,,Budapest Nat cop. – Praha Strahov 4*,1,,0
ermk8842,RMNY,2413,,Braşov Ev 1 – Budapest Nat cop.,1,,0
ermk8843,RMNY,2414,,Budapest Nat 1,1,,0
ermk8844,RMNY,2415,,Budapest Acad 1 – Budapest Nat 2* – Cluj Acad 2* – Sibiu Arch 1 – Sibiu Mus 1 1 1 (Szebeni ev. gymn.) – Sighişoara 1 – Târgu Mureş 1,9,,0
ermk8845,RMNY,2416,,Braşov Arch 1 – Budapest Nat 1,2,"Koncz József, Marosvásárhely",1
ermk8846,RMNY,2417,,,0,,0
ermk8847,RMNY,2418,,Budapest Nat cop. – Dolný Kubín 1,1,,0
ermk8849,RMNY,2419,,Budapest Nat cop. – Dolný Kubín 1,1,,0
ermk8850,RMNY,2420,,,0,,0
ermk8852,RMNY,2421,,Braşov Arch 1 – Budapest Nat cop.,1,,0
ermk8854,RMNY,2422,,Budapest Acad 3* – Budapest Nat 1 4,3,,0
ermk8855,RMNY,2423,,Budapest Acad cop. – Levoča Ev 1,1,,0
ermk8856,RMNY,2424,,Budapest Acad 1 – Nižnij Novgorod 2* (Sárospatak),2,,0
ermk8857,RMNY,2425,,Budapest Nat 2*,1,,0
ermk8858,RMNY,2426,,Budapest Acad cop. – Banská Bystrica Arch 1 ?,1,,0
ermk8860,RMNY,2427,Vacat!,,0,,0
ermk8861,RMNY,2428,Vacat!,,0,,0
ermk8863,RMNY,2429,,Budapest Acad 1 – Budapest Nat 1 1 – Gdańsk Acad 3 – Martin MS O – Wittenberg Ev 3,6,"Nagyszeben Bruckenthal Muz. – Kassa, jogakad.",2
,RMNY,2430,,"In 14 bibliothecis 22 expl. – Budapest Nat – Cluj-Napoca Acad, Theol Prot – Gdansk Acad Martin MS – Praha Nat – Sárospatak Ref – Sibiu Mus – Szeged Univ – Wittenberg Ev etc.",22,,0
ermk8865,RMNY,2431,,"In 12 bibliothecis 14 expl. – Budapest Acad, Nat, Univ – Cluj-Napoca Acad – Debrecen Ref – Gdańsk Acad – Kraków Univ – Levoča Ev – Liptovský Mikuláš – Praha Univ – etc.",14,,0
ermk8866,RMNY,2432,,Budapest Nat cop. (Cluj-Napoca) – Cluj-Napoca Acad 1 – Meadville Allegheny 1,2,,0
ermk8867,RMNY,2433,,Budapest Nat 1 – Greifswald Univ 1 – Halle Univ 1 – London BL 1 – Martin MS 1 – Nižnij Novgorod 1 (Sárospatak) – Oxford Bodleiana 1 – Prešov Ev 1,8,,0
ermk8868,RMNY,2434,,,0,,0
ermk8869,RMNY,2435,,Budapest Nat cop. – Praha Nat 1,1,,0
ermk8870,RMNY,2436,,Budapest Nat cop. (Cluj-Napoca) – Cluj-Napoca Acad 2 – Meadville Allegheny 1 – Sárospatak Ref 2* – Sibiu Mus 1 – Târgu Mureş 1,5,,0
ermk8872,RMNY,2437,,,0,"Szászrégen, Kraus M.",1
ermk8873,RMNY,2438,,Budapest Acad 1 – Budapest Nat 1 1 1 – Budapest Univ 2 – Spišská Nová Ves Ev,6,,0
ermk8876,RMNY,2439,,Budapest Nat 1 – Budapest Univ 1 – Liptovský Mikuláš Ev O – Martin MS 1,4,,0
ermk8877,RMNY,2440,,"In 8 bibliothecis 14 expl. – Budapest Acad, Nat, Univ – Cluj-Napoca Univ – Košice Mus – Levoča Arch, Ev – Martin MS",14,,0
ermk8878,RMNY,2441,,Budapest Nat 1 1 2* – Levoča Ev 1 – Martin MS 1 1,6,,0
ermk8880,RMNY,2442,,Budapest Nat 3,1,,0
ermk8881,RMNY,2443,,Budapest Acad 1 – Budapest Nat 1 2* 1 – Martin MS 1,5,,0
ermk8882,RMNY,2444,,Budapest Acad 1 – Budapest Nat 1 – Martin MS 1,3,,0
ermk8883,RMNY,2445,,Budapest Nat cop. – Martin MS 1,1,,0
ermk8884,RMNY,2446,,Budapest Nat cop. – Praha Nat 2,1,,0
ermk8885,RMNY,2447,,Banská Bystrica Arch O – Budapest Acad cop. (Martin) – Martin MS 1,2,,0
ermk8887,RMNY,2448,,Budapest Acad 1 – Budapest Nat 1 – Budapest Univ 1 – Martin MS 1,4,,0
ermk8888,RMNY,2449,,Budapest Nat 1,1,,0
ermk8889,RMNY,2450,,Budapest Acad 1 1 3 – Budapest Nat cop. (Cluj-Napoca Univ) – Cambridge Univ 1 – Cluj-Napoca Acad 1 – Cluj-Napoca Univ 2* – Debrecen Ref 3 – Paris Nat 1,8,,0
ermk8890,RMNY,2451,,,0,,0
ermk8891,RMNY,2452,,Budapest Acad 1 1 – Budapest Nat 1 1 – Cluj Napoca 1 – Esztergom Dioec 2* – Pápa Ref 2 – Sárospatak Ref 3* – Târgu Mureş 1 1 2 – Zălau 1,12,"Nagykőrös, ref. főgymn. – Szent-antali franc.",2
ermk8892,RMNY,2453,,"In 11 bibliothecis 15 expl. – Budapest Acad, Nat, Univ – Cluj-Napoca Acad, Univ – Debrecen Ref, Univ – Sárospatak Ref – Sfântu Gheorghe Gymn – Târgu Mureş – etc.",15,,0
ermk8893,RMNY,2454,,Budapest Acad cop. – Budapest Nat cop. – Târgu Mureş 1,1,,0
ermk8894,RMNY,2455,,Budapest Acad cop. – Martin MS 1,1,,0
ermk8895,RMNY,2456,,Budapest Nat 4 4,2,,0
ermk8896,RMNY,2457,,Budapest Acad 1 1 – Budapest Nat 2* – Cluj-Napoca Acad 2 2 – Cluj-Napoca Univ 1 – Târgu Mureş 1,7,,0
ermk8899,RMNY,2458,,Budapest Nat cop. – Pápa Ref 3*,1,,0
ermk8900,RMNY,2459,,Budapest Acad 1 – Budapest Nat 1 3* 4 – Budapest Univ 1 – Cluj-Napoca Univ 1 – Debrecen Ref 1 – Pannonhalma 1,8,"Radvány, b. Radvánszky ktárban",1
ermk8901,RMNY,2460,,Budapest Nat 4*,1,"Budapest, Nat. 4",1
,RMNY,2461,,"In 24 bibliothecis 38 expl. – Bratislava Univ – Budapest Acad, Nat, Univ – Cluj-Napoca Univ – Debrecen Ref, Univ – London BL – Sárospatak Ref – Szeged Univ – Târgu Mureş – Zagreb Univ - etc.",38,,0
ermk8903,RMNY,2462,,Budapest Acad 1 – Budapest Nat 1 1 – Budapest Univ 1 – Martin MS 1 1,6,,0
ermk8904,RMNY,2463,,Aiud 1 – Budapest Acad cop. (Cluj-Napoca) – Budapest Nat cop. (Cluj-Napoca) – Cluj-Napoca Acad 1 – Sibiu Arch 1,3,,0
ermk8906,RMNY,2464,,Budapest Nat cop. (Târgu Mureş + Sibiu) – Sibiu Mus 1 – Târgu Mureş 1 1,3,,0
ermk8907,RMNY,2465,,,0,,0
ermk8908,RMNY,2466,,Budapest Nat cop. – Martin MS 1,1,,0
ermk8909,RMNY,2467,,,0,"Betlér, Nádasdy-könyvtár – Pozsony MS",2
ermk8910,RMNY,2468,,Budapest Acad 2 – Budapest Univ 1,2,,0
ermk8911,RMNY,2469,,Budapest Univ 1,1,,0
ermk8912,RMNY,2470,,,0,,0
ermk8913,RMNY,2471,,Budapest Nat 1,1,,0
ermk8914,RMNY,2472,,Budapest Nat cop. (Cluj-Napoca) – Cluj-Napoca Univ 2* – Târgu Mureş 1,2,,0
ermk8915,RMNY,2473,,Budapest Nat 1,1,,0
ermk8916,RMNY,2474,,Budapest Acad 1 – Budapest Nat 2 – Martin MS 2*,3,,0
ermk8917,RMNY,2475,,Budapest Nat cop. – Martin MS 1,1,,0
ermk8918,RMNY,2476,,Budapest Nat 3* – Prešov Ev 1,2,,0
ermk8919,RMNY,2477,,Bratislava Acad 2 – Budapest Nat cop. (Martin) – Martin MS 3 – Praha Nat 2,3,,0
ermk8920,RMNY,2478,,Budapest Nat 1,1,,0
ermk8921,RMNY,2479,,Budapest Nat cop. – Wien Nat 1,1,,0
ermk8922,RMNY,2480,,Budapest Nat 2* („A”) – Martin MS 1 („B”) – Pannonhalma 2,3,,0
ermk8923,RMNY,2481,,,0,,0
ermk8924,RMNY,2482,,Bratislava Acad 1 – Budapest Nat 2*,2,,0
ermk8926,RMNY,2483,,,0,,0
ermk8927,RMNY,2484,,Sárospatak Ref 3 (korrektúra példány) – Sheffield Univ 1,2,,0
ermk8928,RMNY,2485,,"In 41 bibliothecis 67 expl. – Budapest Acad, Nat, Univ – Cluj-Napoca Univ – Debrecen Ref, Univ – Martin MS – Praha Nat – Sárospatak Ref – Szeged Univ – Wien Univ – etc.",67,,0
ermk8929,RMNY,2486,,Budapest Acad 1 1 – Debrecen Ref 1 1 – Debrecen Univ 1,5,"Sárospatak, ref. coll. – Máramarossziget Szilágyi István",2
ermk8930,RMNY,2487,,Budapest Nat cop. (Cluj-Napoca) – Cluj-Napoca Univ 1 – Nižnij Novgorod 1 (Sárospatak) – Oxford Bodleiana 1,3,,0
ermk8931,RMNY,2488,,Budapest Nat cop. (Cluj-Napoca + partim Sibiu) – Cluj-Napoca Univ 3* – Gundelsheim 2* – Sfântu Gheorghe Gymn 2 – Sibiu Mus 1 1 1 1 1,8,,0
ermk8932,RMNY,2489,,Budapest Nat cop. – Sibiu Ev Arch 4 (Hetzeldorf),1,"Brassó, ev. gymn. – Nagyszeben, Sigerus Vilmos",2
ermk8933,RMNY,2490,,,0,,0
ermk8935,RMNY,2491,,Budapest Nat cop. – Martin MS 1,1,,0
ermk8936,RMNY,2492,,,0,,0
ermk8937,RMNY,2493,,Budapest Acad 1 – Budapest Nat 1 1 – Martin MS 1,4,,0
ermk8938,RMNY,2494,,Budapest Acad 1 – Budapest Nat 1,2,,0
ermk8939,RMNY,2495,,,0,,0
ermk8940,RMNY,2496,,Budapest Nat 1 – Budapest Univ 1 – Debrecen Ref 1 – Martin MS 1,4,,0
ermk8941,RMNY,2497,,Budapest Acad 2 – Budapest Nat 1 „B” variáns – Budapest Ref 1 „A” variáns,3,"Nagykőrös, ref. lyc.",1
ermk8943,RMNY,2498,,"In 20 bibliothecis 29 expl. – Budapest Acad, Nat, Univ – Cluj-Napoca Acad, Univ – Debrecen Ref – London BL – Sárospatak Ref – Szeged Civ, Univ – Târgu Mureş – etc.",29,,0
ermk8944,RMNY,2499,,"In 37 bibliothecis 60 expl. – Bratislava Univ – Budapest Acad, Nat – Cluj-Napoca Acad, Univ – Debrecen Ref – Sárospatak Ref – Szeged Civ, Univ – Târgu Mureş – etc.",60,,0
ermk8945,RMNY,2500,,"In 10 bibliothecis 12 expl. – Alba Iulia – Budapest Nat, Univ – Cluj-Napoca Acad, Univ – Debrecen Ref – Pécs Dioec – Sibiu Mus – Szeged Univ – Târgu Mureş",12,,0
ermk8946,RMNY,2501,,,0,,0
ermk8947,RMNY,2502,,"In 16 bibliothecis 22 expl. – Budapest Acad, Nat, Univ – Cluj-Napoca Acad, Univ – Debrecen Ref, Univ – München Nat – Sárospatak Ref – Szeged Univ – Târgu Mureş – etc.",22,,0
ermk8948,RMNY,2503,,,0,,0
ermk8949,RMNY,2504,,"In 16 bibliothecis 27 expl. – Aiud – Budapest Acad, Nat, Univ – Cluj-Napoca Acad, Univ – Debrecen Ref – Sárospatak Ref – Sibiu Mus – Târgu Mureş – etc.",27,,0
ermk8950,RMNY,2505,,"In 17 bibliothecis 23 expl. – Budapest Acad, Nat, Univ – Cluj-Napoca Univ – Csurgó – Debrecen Ref – Pannonhalma – Pápa Ref – Sárospatak Ref – Sibiu Mus – etc.",23,,0
ermk8951,RMNY,2506,,Budapest Nat 1,1,,0
ermk8952,RMNY,2507,,Budapest Acad 3 – Budapest Nat cop. (Budapest Univ) – Budapest Ref 2* – Budapest Univ 1 – Odorhei 1 – Sárospatak Ref 1 – Sibiu Arch 1 – Sfântu Gheorghe Gymn 2,7,"Kecskemét, ref. coll.",1
ermk8953,RMNY,2508,,Budapest Nat cop. – Levsča Ev 1,1,,0
ermk8955,RMNY,2509,,,0,,0
ermk8956,RMNY,2510,,Budapest Nat 1 1 – Budapest Univ 1 – Cluj-Napoca Univ 1,4,,0
ermk8957,RMNY,2511,,Budapest Univ 2* ? (3* ?),2,,0
ermk8958,RMNY,2512,,Budapest Univ 1,1,,0
ermk8959,RMNY,2513,,,0,,0
ermk8960,RMNY,2514,,,0,"Brassó, ev. gymn.",1
ermk8961,RMNY,2515,,Braşov Ev 1 – Budapest Nat cop.,1,,0
ermk8962,RMNY,2516,,Budapest Acad cop. – Budapest Nat cop. – Debrecen Univ cop. – Târgu Mureş 1,1,,0
ermk8963,RMNY,2517,,Aiud 1 – Budapest Civ 3* – Budapest Univ 1,3,,0
ermk8964,RMNY,2518,,Budapest Nat 3 – Târgu Mureş 3,2,"Brassó, ev. gymn.",1
ermk8965,RMNY,2519,,Budapest Nat 4*,1,"Nagyenyed, ref. coll.",1
ermk8966,RMNY,2520,,,0,,0
ermk8967,RMNY,2521,,Budapest Nat cop. – Budapest Univ 3*,1,,0
ermk8968,RMNY,2522,,Berlin Univ Inst 1 – Budapest Acad 3* + cop. suppl. (Martin) – Martin MS 1 (Rimaszombat a Kishonti ev. esp. Ktárában) – Oradea Mus 2* (Nagyváradi prem. Gimn.?) – Sibiu Arch 2*,5,,0
ermk8969,RMNY,2523,,Budapest Nat cop. – Târgu Mureş 2*,1,,0
ermk8970,RMNY,2524,,Budapest Acad 2 – Budapest Univ 1,2,,0
ermk8971,RMNY,2525,,Nižnij Novgorod 1 (Sárospatak),1,,0
ermk8972,RMNY,2526,,,0,"Kolozsvár, unit. coll. kvtárában",1
ermk8973,RMNY,2527,,Budapest Nat 1,1,,0
ermk8974,RMNY,2528,,Budapest Acad cop. – Levoča Ev 4,1,,0
ermk8975,RMNY,2529,,Budapest Univ 1,1,,0
ermk8976,RMNY,2530,,Budapest Nat cop. – Sibiu Mus 1,1,"Turócszentmárton (Martin), MS",1
ermk8977,RMNY,2531,,Budapest Nat 4*,1,,0
