id,00Bibliográfia,01Sorszám_RMNY,01Sorszám_RMNY-S,cities,olimCities
ermk8823,RMNY,2402,,Budapest=1,
ermk8824,RMNY,2403,,"Aiud=1, Budapest=3, Cluj-Napoca=2, Kecskemét=1, Oradea=1, Sibiu=1, Târgu Mureş=1",
ermk8825,RMNY,2404,,"Budapest=3, Cluj-Napoca=2, Debrecen=2, Oradea=1, Sárospatak=1, Târgu Mureş=1",
ermk8826,RMNY,2405,,"Budapest=3, Cluj-Napoca=2, Debrecen=2, Odorhei=1, Pápa=1, Sárospatak=1, Târgu Mureş=1",
,RMNY,2406,,"Budapest=1, Göttingen=1, Sibiu=1",
ermk8830,RMNY,2407,,"Alba Iulia=1, Budapest=1, Debrecen=1, Pápa=2, Sighişoara=1, Târgu Mureş=1",
ermk8831,RMNY,2408,,Budapest=1,
ermk8832,RMNY,2409,,"Budapest=3, Cluj-Napoca=2, Debrecen=1, Jasov=1, Sárospatak=1, Szeged=1, Târgu Mureş=1",
ermk8833,RMNY,2410,,"Budapest=1, London=1, Washington=1, CERL=1",
,RMNY,2411,,"Budapest=3, Kosice=1",
ermk8841,RMNY,2412,,Praha=1,
ermk8842,RMNY,2413,,Braşov=1,
ermk8843,RMNY,2414,,Budapest=1,
ermk8844,RMNY,2415,,"Budapest=2, Cluj=1, Sibiu=4, Sighişoara=1, Târgu Mureş=1",
ermk8845,RMNY,2416,,"Braşov=1, Budapest=1",Marosvásárhely
ermk8846,RMNY,2417,,,
ermk8847,RMNY,2418,,"Dolný Kubín=1",
ermk8849,RMNY,2419,,"Dolný Kubín=1",
ermk8850,RMNY,2420,,,
ermk8852,RMNY,2421,,Braşov=1,
ermk8854,RMNY,2422,,Budapest=3,
ermk8855,RMNY,2423,,Levoča=1,
ermk8856,RMNY,2424,,"Budapest=1, Nižnij Novgorod=1",
ermk8857,RMNY,2425,,Budapest=1,
ermk8858,RMNY,2426,,"Banská Bystrica=1",
ermk8860,RMNY,2427,Vacat!,,
ermk8861,RMNY,2428,Vacat!,,
ermk8863,RMNY,2429,,"Budapest=3, Gdańsk=1, Martin=1, Wittenberg=1","Szeben, Kassa"
,RMNY,2430,,"Budapest=1, Cluj-Napoca=2, Gdansk=1, Praha=1, Sárospatak=1, Sibiu=1, Szeged=1, Wittenberg=1",
ermk8865,RMNY,2431,,"Budapest=3, Cluj-Napoca=1, Debrecen=1, Gdańsk=1, Kraków=1, Levoča=1, Liptovský Mikuláš=1, Praha=1",
ermk8866,RMNY,2432,,"Cluj-Napoca=1, Meadville=1",
ermk8867,RMNY,2433,,"Budapest=1, Greifswald=1, Halle=1, London=1, Martin=1, Nižnij Novgorod=1, Oxford=1, Prešov=1",
ermk8868,RMNY,2434,,,
ermk8869,RMNY,2435,,Praha=1,
ermk8870,RMNY,2436,,"Cluj-Napoca=1, Meadville=1, Sárospatak=1, Sibiu=1, Târgu Mureş=1",
ermk8872,RMNY,2437,,,Szászrégen
ermk8873,RMNY,2438,,"Budapest=5, Spišská Nová Ves=1",
ermk8876,RMNY,2439,,"Budapest=2, Liptovský Mikuláš=1, Martin=1",
ermk8877,RMNY,2440,,"Budapest=3, Cluj-Napoca=1, Košice=1, Levoča=2, Martin=1",
ermk8878,RMNY,2441,,"Budapest=3, Levoča=1, Martin=2",
ermk8880,RMNY,2442,,Budapest=1,
ermk8881,RMNY,2443,,"Budapest=4, Martin=1",
ermk8882,RMNY,2444,,"Budapest=2, Martin=1",
ermk8883,RMNY,2445,,Martin=1,
ermk8884,RMNY,2446,,Praha=1,
ermk8885,RMNY,2447,,"Banská Bystrica=1, Martin=1",
ermk8887,RMNY,2448,,"Budapest=3, Martin=1",
ermk8888,RMNY,2449,,Budapest=1,
ermk8889,RMNY,2450,,"Budapest=3, Cambridge=1, Cluj-Napoca=2, Debrecen=1, Paris=1",
ermk8890,RMNY,2451,,,
ermk8891,RMNY,2452,,"Budapest=4, Cluj=1, Esztergom=1, Pápa=1, Sárospatak=1, Târgu Mureş=3, Zălau=1","Nagykőrös, Szentantal"
ermk8892,RMNY,2453,,"Budapest=3, Cluj-Napoca=2, Debrecen=2, Sárospatak=1, Sfântu Gheorghe=1, Târgu Mureş=1",
ermk8893,RMNY,2454,,"Târgu Mureş=1",
ermk8894,RMNY,2455,,Martin=1,
ermk8895,RMNY,2456,,Budapest=2,
ermk8896,RMNY,2457,,"Budapest=3, Cluj-Napoca=3, Târgu Mureş=1",
ermk8899,RMNY,2458,,Pápa=1,
ermk8900,RMNY,2459,,"Budapest=5, Cluj-Napoca=1, Debrecen=1, Pannonhalma=1",Radvány
ermk8901,RMNY,2460,,Budapest=1,Budapest
,RMNY,2461,,"Bratislava=1, Budapest=3, Cluj-Napoca=1, Debrecen=2, London=1, Sárospatak=1, Szeged=1, Târgu Mureş=1, Zagreb=1",
ermk8903,RMNY,2462,,"Budapest=4, Martin=2",
ermk8904,RMNY,2463,,"Aiud=1, Cluj-Napoca=1, Sibiu=1",
ermk8906,RMNY,2464,,"Sibiu=1, Târgu Mureş=2",
ermk8907,RMNY,2465,,,
ermk8908,RMNY,2466,,Martin=1,
ermk8909,RMNY,2467,,,"Betlér, Pozsony"
ermk8910,RMNY,2468,,Budapest=2,
ermk8911,RMNY,2469,,Budapest=1,
ermk8912,RMNY,2470,,,
ermk8913,RMNY,2471,,Budapest=1,
ermk8914,RMNY,2472,,"Cluj-Napoca=1, Târgu Mureş=1",
ermk8915,RMNY,2473,,Budapest=1,
ermk8916,RMNY,2474,,"Budapest=2, Martin=1",
ermk8917,RMNY,2475,,Martin=1,
ermk8918,RMNY,2476,,"Budapest=1, Prešov=1",
ermk8919,RMNY,2477,,"Bratislava=1, Martin=1, Praha=1",
ermk8920,RMNY,2478,,Budapest=1,
ermk8921,RMNY,2479,,Wien=1,
ermk8922,RMNY,2480,,"Budapest=1, Martin=1, Pannonhalma=1",
ermk8923,RMNY,2481,,,
ermk8924,RMNY,2482,,"Bratislava=1, Budapest=1",
ermk8926,RMNY,2483,,,
ermk8927,RMNY,2484,,"Sárospatak=1, Sheffield=1",
ermk8928,RMNY,2485,,"Budapest=3, Cluj-Napoca=1, Debrecen=2, Martin=1, Praha=1, Sárospatak=1, Szeged=1, Wien=1",
ermk8929,RMNY,2486,,"Budapest=2, Debrecen=3","Sárospatak, Máramarossziget"
ermk8930,RMNY,2487,,"Cluj-Napoca=1, Nižnij Novgorod=1, Oxford=1",
ermk8931,RMNY,2488,,"Cluj-Napoca=1, Gundelsheim=1, Sfântu Gheorghe=1, Sibiu=5",
ermk8932,RMNY,2489,,Sibiu=1,"Brassó, Szeben"
ermk8933,RMNY,2490,,,
ermk8935,RMNY,2491,,Martin=1,
ermk8936,RMNY,2492,,,
ermk8937,RMNY,2493,,"Budapest=3, Martin=1",
ermk8938,RMNY,2494,,Budapest=2,
ermk8939,RMNY,2495,,,
ermk8940,RMNY,2496,,"Budapest=2, Debrecen=1, Martin=1",
ermk8941,RMNY,2497,,Budapest=3,Nagykőrös
ermk8943,RMNY,2498,,"Budapest=3, Cluj-Napoca=2, Debrecen=1, London=1, Sárospatak=1, Szeged=2, Târgu Mureş=1",
ermk8944,RMNY,2499,,"Bratislava=1, Budapest=2, Cluj-Napoca=2, Debrecen=1, Sárospatak=1, Szeged=2, Târgu Mureş=1",
ermk8945,RMNY,2500,,"Alba Iulia=1, Budapest=2, Cluj-Napoca=2, Debrecen=1, Pécs=1, Sibiu=1, Szeged=1, Târgu Mureş=1",
ermk8946,RMNY,2501,,,
ermk8947,RMNY,2502,,"Budapest=3, Cluj-Napoca=2, Debrecen=2, München=1, Sárospatak=1, Szeged=1, Târgu Mureş=1",
ermk8948,RMNY,2503,,,
ermk8949,RMNY,2504,,"Aiud=1, Budapest=3, Cluj-Napoca=2, Debrecen=1, Sárospatak=1, Sibiu=1, Târgu Mureş=1",
ermk8950,RMNY,2505,,"Budapest=3, Cluj-Napoca=1, Csurgó=1, Debrecen=1, Pannonhalma=1, Pápa=1, Sárospatak=1, Sibiu=1",
ermk8951,RMNY,2506,,Budapest=1,
ermk8952,RMNY,2507,,"Budapest=3, Odorhei=1, Sárospatak=1, Sibiu=1, Sfântu Gheorghe=1",Kecskemét
ermk8953,RMNY,2508,,Levsča=1,
ermk8955,RMNY,2509,,,
ermk8956,RMNY,2510,,"Budapest=3, Cluj-Napoca=1",
ermk8957,RMNY,2511,,Budapest=1,
ermk8958,RMNY,2512,,Budapest=1,
ermk8959,RMNY,2513,,,
ermk8960,RMNY,2514,,,Brassó
ermk8961,RMNY,2515,,Braşov=1,
ermk8962,RMNY,2516,,"Târgu Mureş=1",
ermk8963,RMNY,2517,,"Aiud=1, Budapest=2",
ermk8964,RMNY,2518,,"Budapest=1, Târgu Mureş=1",Brassó
ermk8965,RMNY,2519,,Budapest=1,Nagyenyed
ermk8966,RMNY,2520,,,
ermk8967,RMNY,2521,,Budapest=1,
ermk8968,RMNY,2522,,"Berlin=1, Budapest=1, Martin=1, Oradea=1, Sibiu=1",
ermk8969,RMNY,2523,,"Târgu Mureş=1",
ermk8970,RMNY,2524,,Budapest=2,
ermk8971,RMNY,2525,,"Nižnij Novgorod=1",
ermk8972,RMNY,2526,,,Kolozsvár
ermk8973,RMNY,2527,,Budapest=1,
ermk8974,RMNY,2528,,Levoča=1,
ermk8975,RMNY,2529,,Budapest=1,
ermk8976,RMNY,2530,,Sibiu=1,Turócszentmárton
ermk8977,RMNY,2531,,Budapest=1,
,RMNY,2532,,"Budapest=1, Cluj-Napoca=1, Niznij Novgorod=1",
ermk8979,RMNY,2533,,Budapest=1,
ermk8980,RMNY,2534,,"Budapest=2, Liptovský Mikuláš=1",
ermk8981,RMNY,2535,,Kežmarok=1,
ermk8982,RMNY,2536,,Budapest=1,
ermk8983,RMNY,2537,,Kežmarok=1,
ermk8984,RMNY,2538,,Budapest=1,
ermk8985,RMNY,2539,,Budapest=1,
ermk8986,RMNY,2540,,Budapest=1,
ermk8987,RMNY,2541,,Budapest=1,
ermk8988,RMNY,2542,,,
ermk8989,RMNY,2543,,Budapest=1,
ermk8991,RMNY,2544,,,Kismarton
ermk8992,RMNY,2545,,Budapest=1,
ermk8993,RMNY,2546,,Budapest=1,
ermk8995,RMNY,2547,,"Halle=1, London=1, Nižnij Novgorod=1",
ermk8996,RMNY,2548,,Debrecen=1,
ermk8997,RMNY,2549,,"Budapest=3, Cluj-Napoca=1, Debrecen=2, Sárospatak=1, Sfântu Gheorghe=1, Szeged=1, Târgu Mureş=1",
ermk8998,RMNY,2550,,"Budapest=3, Debrecen=2, Oxford=1",Nagyenyed
ermk8999,RMNY,2551,,,
ermk9000,RMNY,2552,,"Bratislava=1, Budapest=3",
ermk9001,RMNY,2553,,"Budapest=1, Plzeň=1, Praha=3, Wien=1",
ermk9002,RMNY,2554,,Budapest=1,
ermk9003,RMNY,2555,,,Nyitra
ermk9004,RMNY,2556,,"Martin=1, Praha=1",
ermk9006,RMNY,2557,,,Budapest
ermk9008,RMNY,2558,,"Bratislava=1, Budapest=3, Cluj-Napoca=2, Debrecen=2, Sárospatak=1, Târgu Mureş=1",
ermk9009,RMNY,2559,,"Budapest=4, Cluj-Napoca=2, Csurgó=1, Debrecen=1, Sárospatak=2, Târgu Mureş=1, Zalau=1","Kiskunhalas, Székelykeresztúr, Debrecen"
ermk9010,RMNY,2560,,"Budapest=2, Cluj-Napoca=1, Olomouc=1, Sfântu Gheorghe=1, Sibiu=1",
ermk9011,RMNY,2561,,,
ermk9013,RMNY,2562,,"Nižnij Novgorod=1",Budapest
ermk9014,RMNY,2563,,Cluj-Napoca=1,
,RMNY,2564,,"Budapest=3, Cluj-Napoca=1",
ermk9018,RMNY,2565,,"Budapest=2, Cluj-Napoca=1",
ermk9020,RMNY,2566,,,Szatmárnémeti
ermk9021,RMNY,2567,,,Budapest
ermk9022,RMNY,2568,,"Braşov=1, Budapest=1",
ermk9023,RMNY,2569,,"Braşov=1, Budapest=1",
ermk9024,RMNY,2570,,Braşov=1,
ermk9025,RMNY,2571,,"Braşov=3, Budapest=1, Cluj-Napoca=2, Sibiu=5, Sighişoara=2",Medgyes
ermk9026,RMNY,2572,,Budapest=1,
ermk9028,RMNY,2573,,Alba=1,
ermk9029,RMNY,2574,,"Aiud=1, Budapest=2",
ermk9030,RMNY,2575,,"Budapest=2, Cluj-Napoca=2, Sibiu=1, Târgu Mureş=1",Szatmár
ermk9032,RMNY,2576,,,
ermk9033,RMNY,2577,,Budapest=1,
ermk9035,RMNY,2578,,Budapest=1,
ermk9036,RMNY,2579,,Martin=1,
ermk9037,RMNY,2580,,,
ermk9038,RMNY,2581,,"Budapest=1, Cluj-Napoca=2, Debrecen=1, Kežmarok=1, Kremnica=1, Levoča=1, Martin=1, Praha=1, Sighişoara=1",
ermk9039,RMNY,2582,,"Budapest=1, Levoča=1",
ermk9040,RMNY,2583,,"Budapest=1, Levoča=1",Budapest
ermk9041,RMNY,2584,,"Budapest=1, Praha=1",
ermk9042,RMNY,2585,Vacat!,,
ermk9044,RMNY,2586,,Budapest=3,
ermk9045,RMNY,2587,,Cluj-Napoca=1,
ermk9046,RMNY,2588,,Martin=1,
ermk9047,RMNY,2589,,Budapest=1,
ermk9048,RMNY,2590,,Budapest=1,
ermk9049,RMNY,2591,,Budapest=1,Turócszentmárton
ermk9050,RMNY,2592,,"Budapest=1, Levoča=1",
ermk9051,RMNY,2593,,"Budapest=1, Esztergom=1",
ermk9052,RMNY,2594,,Budapest=1,
ermk9053,RMNY,2595,,"Budapest=1, Martin=1, Pannonhalma=1",
ermk9055,RMNY,2596,,Budapest=1,Turócszentmárton
ermk9056,RMNY,2597,,"Bratislava=1, Budapest=3, Cluj-Napoca=2, Debrecen=1, London=1, Târgu Mureş=1, Zagreb=1",
ermk9057,RMNY,2598,,"Budapest=4, Košice=1, Martin=1, Szeged=1",Budapest
ermk9058,RMNY,2599,,Budapest=2,
ermk9059,RMNY,2600,,,
ermk9062,RMNY,2601,,Bratislava=1,
ermk9064,RMNY,2602,Vacat!,,
ermk9065,RMNY,2603,Vacat!,,
ermk9066,RMNY,2604,,"Bratislava=1, Budapest=4, Cluj-Napoca=2, Debrecen=2, Sárospatak=1, Szeged=2, Târgu Mureş=1",
ermk9067,RMNY,2605,,"Budapest=1, Târgu Mureş=1",
ermk9068,RMNY,2606,,Budapest=1,
ermk9071,RMNY,2607,,,
ermk9072,RMNY,2608,,Budapest=1,
ermk9073,RMNY,2609,,Budapest=1,Turócszentmárton
ermk9075,RMNY,2610,,,
ermk9076,RMNY,2611,,Wrocław=1,
ermk9077,RMNY,2612,,"Bratislava=1, Budapest=4, Miskolc=1, Prešov=1",
ermk9078,RMNY,2613,,"Budapest=1, Levoča=1",
ermk9079,RMNY,2614,,,
ermk9080,RMNY,2615,,Budapest=1,
ermk9081,RMNY,2616,,,
,RMNY,2617,,"Bratislava=1, Budapest=3, Cluj-Napoca=2, Debrecen=1, London=1, Sárospatak=1, Szeged=1, Târgu Mureş=1",
ermk9084,RMNY,2618,,"Budapest=2, Göttingen=1, London=1, Wolfenbüttel=1",
ermk9085,RMNY,2619,,Budapest=1,
ermk9086,RMNY,2620,,Csurgó=1,
ermk9087,RMNY,2621,,"Budapest=4, Cluj-Napoca=1",Sárospatak
ermk9088,RMNY,2622,,"Budapest=3, Cluj-Napoca=2, Debrecen=2, Sárospatak=1, Szeged=1, Târgu Mureş=1, Wien=1",
ermk9089,RMNY,2623,,"Budapest=3, Cluj-Napoca=2, Debrecen=2, Sárospatak=1, Szeged=1, Târgu Mureş=1",
,RMNY,2624,,"Cluj=1, Sibiu=1",
ermk9092,RMNY,2625,,,
ermk6858,RMNY,1027,A,Martin=1,
ermk6868,RMNY,1035,A,Budapest=1,
ermk5409,RMNY,103,A,Braşov=1,
ermk5411,RMNY,104,A,,
ermk6927,RMNY,1078,A,"Budapest=1, Roma=1",
ermk6959,RMNY,1104,A,Debrecen=2,
ermk5421,RMNY,112,A,,
ermk7003,RMNY,1143,A,Debrecen=1,
ermk9095,Appendix,156,,,
ermk9096,Appendix,157,,,
ermk9097,Appendix,158,,,
ermk9098,Appendix,159,,,
ermk9099,Appendix,160,,,
ermk9100,Appendix,161,,,
ermk9101,Appendix,162,,,
ermk9102,Appendix,163,,,
ermk9103,Appendix,164,,,
ermk9104,Appendix,165,,,
ermk9105,Appendix,166,,,
ermk9106,Appendix,167,,,
ermk9107,Appendix,168,,,
ermk9108,Appendix,169,,,
ermk9109,Appendix,170,,,
ermk9110,Appendix,171,,,
ermk9111,Appendix,172,Vacat!,,
ermk9112,Appendix,173,,,
ermk9113,Appendix,174,,,
ermk9114,Appendix,175,,,
ermk9115,Appendix,176,,,
ermk9116,Appendix,177,,,
ermk9117,Appendix,178,,,
ermk9118,Appendix,179,,,
ermk9119,Appendix,180,,,
ermk9120,Appendix,181,,,
ermk9121,Appendix,182,,,
ermk9122,Appendix,183,,,
ermk9123,Appendix,184,,,
ermk9124,Appendix,185,,,
ermk9125,Appendix,186,,,
ermk9126,Appendix,187,,,
ermk9127,Appendix,188,,,
ermk9128,Appendix,189,,,
ermk9129,Appendix,190,,,
ermk9130,Appendix,191,,,
ermk9131,Appendix,192,,,
ermk9132,Appendix,193,,,
ermk9133,Appendix,194,,,
ermk9134,Appendix,195,,,
ermk9135,Appendix,196,,,
ermk9136,Appendix,197,,,
ermk9137,Appendix,198,,,
ermk9138,Appendix,199,,,
ermk9139,Appendix,200,,,
ermk9140,Appendix,200,A,,
ermk9141,Appendix,201,,,
ermk9142,Appendix,202,,,
ermk9143,Appendix,203,,,
ermk9144,Appendix,204,,,
ermk9145,Appendix,205,,,
ermk9146,Appendix,206,,,
ermk9147,Appendix,207,,,
ermk9148,Appendix,208,,,
ermk9149,Appendix,209,,,
ermk9150,Appendix,210,Vacat!,,
ermk9151,Appendix,211,,,
ermk9152,Appendix,212,,,
ermk9153,Appendix,213,,,
ermk9154,Appendix,214,,,
ermk9155,Appendix,215,,,
ermk7094,RMNY,1214,A,"Budapest=4, Cluj-Napoca=3, Sárospatak=1",
ermk7159,RMNY,1260,A,Wolfenbüttel=1,
ermk7347,RMNY,1425,A,Debrecen=1,
ermk7502,RMNY,1558,A,,
ermk5488,RMNY,160,A,Budapest=1,
ermk7588,RMNY,1631,A,Brzotin=1,
ermk7935,RMNY,1708,A,Budapest=2,
ermk8170,RMNY,1882,A,"Bucureşti=1, Budapest=1, Cluj=1, Iaşi=1, Sibiu=2",
ermk5534,RMNY,191,A,Wolfenbüttel=1,
ermk5535,RMNY,191,B,Wolfenbüttel=2,
ermk5537,RMNY,192,A,Wolfenbüttel=1,
ermk8334,RMNY,2018,A,,Firenze
ermk8487,RMNY,2145,A,Sibiu=1,
ermk8547,RMNY,2187,A,,
ermk8743,RMNY,2342,A,Sibiu=2,
ermk8745,RMNY,2343,A,Sibiu=9,
ermk8783,RMNY,2371,A,,
ermk8829,RMNY,2406,A,Göttingen=1,
ermk5605,RMNY,240,A,Wien=1,
ermk8853,RMNY,2421,A,"Budapest=1, Târgu Mureş=1",Marosvásárhely
ermk8871,RMNY,2436,A,,
ermk8897,RMNY,2457,A,Budapest=1,
ermk8898,RMNY,2457,B,Budapest=1,
ermk9019,RMNY,2565,A,Budapest=2,
ermk9069,RMNY,2606,A,"Budapest=1, Chicago=2, London=1, New York=1, CERL=1",
ermk9070,RMNY,2606,B,Budapest=1,
ermk5638,RMNY,265,A,,
ermk5660,RMNY,276,A,,
ermk5712,RMNY,308,A,Cluj=1,
ermk5713,RMNY,308,B,Cluj=1,
ermk5751,RMNY,337,A,Debrecen=1,
ermk5752,RMNY,337,B,Debrecen=1,
ermk5755,RMNY,339,A,,
ermk5799,RMNY,375,A,"Braşov,=1",
ermk5881,RMNY,439,A,,
ermk5892,RMNY,446,A,Budapest=1,
ermk5905,RMNY,455,A,,
ermk5926,RMNY,471,A,Budapest=1,
ermk5961,RMNY,498,A,Halle=2,
ermk5326,RMNY,49,A,Iaşi=1,
ermk5964,RMNY,500,A,Halle=3,
ermk5965,RMNY,500,B,Halle=2,
ermk5995,RMNY,520,A,"Bucureşti=1, Cluj=2, Leningrad=1, Moskva=1, Plovdiv=1",
ermk6056,RMNY,568,A,Bratislava=4,
ermk6067,RMNY,577,A,Sibiu=1,
ermk6091,RMNY,597,A,,
ermk6182,RMNY,677,A,Budapest=1,
ermk5364,RMNY,71,A,Budapest=1,
ermk5365,RMNY,71,B,Cluj=1,
ermk6248,RMNY,734,A,Sighişoara=1,
ermk6377,RMNY,836,A,"Pavia=1, Toulouse=1",
ermk6668,RMNY,875,A,London=2,
ermk5385,RMNY,88,A,Budapest=1,Marosvásárhely
ermk6699,RMNY,899,A,Pápa=4,
ermk6816,RMNY,993,A,"Budapest=1, Wolfenbüttel=2",
ermk5402,RMNY,99,A,Leningrad=1,
ermk5426,RMNY,,,,
,RMNY,277,A,Csíkszereda=1,
,RMNY,278,A,Csíkszereda=1,
,RMNY,409,A,Csíkszereda=1,
,RMNY,430,A,Csíkszereda=1,
,RMNY,507,A,Csíkszereda=1,
,RMNY,337,C,Csíkszereda=1,
ermk6684,RMNY,,,Centuriae=1,
ermk7858,RMNY,,,,
ermk7853,RMNY,,,,
