RMNYStat-CopyID,RMNYStat-Copy-Jel,RMNYStat-Copy-Sorszám,RMNYStat-PéldányLeírás-Típus,RMNYStat-Példány-Típus,RMNYStat-ID,RMNYStat-C-Lelőhely,RMNYStat-C-Gyűjtemény,RMNYStat-C-Teljesség,RMNYStat-C-Címlap,RMNYStat-C-Variáns,RMNYStat-C-Prov,RMNY-C-Megjegyzés,RMNYStat-C-Megjegyzés,RMNY-C-Megjegyzés2,
,,,egyedi,eredeti,RMNY549,Pápa,Ref,2,,,,,,,
,,,egyedi,eredeti,RMNY549,Pécs,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY549,Pécs,Univ,2,,,,,,,
,,,egyedi,eredeti,RMNY549,Sárospatak,Ref,2,*,,,,,,
,,,egyedi,eredeti,RMNY549,Sibiu,Mus,1,,,,,,,
,,,egyedi,eredeti,RMNY549,Szeged,Univ,2,,,,,,,
,,,egyedi,eredeti,RMNY549,Tîrgu Mureş,,2,*,,,,,,
,,,egyedi,eredeti,RMNY549,Tîrgu Mureş,,2,,,,,,,
,,,egyedi,eredeti,RMNY549,Trnava Spolok,Sv. Vojtecha,2,,,,,,,
,,,egyedi,eredeti,RMNY549,Varaždin,OFM Cap,1,,,,,,,
,,,egyedi,eredeti,RMNY549,Veszprém,Dioec,1,,,,,,,
,,,egyedi,eredeti,RMNY549,Wien,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY549,Wien,Univ,2,*,,,,,,
,,,egyedi,eredeti,RMNY549,Wrocław,Univ,1,,,,,,,
,,,,,RMNY550,,,n.p.,,,,,,,
,,,,,RMNY551,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY552,Bratislava,Acad,2,,,,,,,
,,,egyedi,eredeti,RMNY552,Bratislava,MS,2,,,,,,,
,,,egyedi,eredeti,RMNY552,Budapest,Acad,3,,,,,,,
,,,egyedi,eredeti,RMNY552,Budapest,Acad,3,,,,,,,
,,,egyedi,eredeti,RMNY552,Budapest,Ev,3,,,(Sopron),,,,
,,,egyedi,eredeti,RMNY552,Budapest,Nat,2,,,,,,,
,,,egyedi,eredeti,RMNY552,Budapest,Nat,2,,,"(Keszthely, Festetics)",,,,
,,,egyedi,eredeti,RMNY552,Güssing,Batthyány Arch,4,,,,,,,
,,,egyedi,eredeti,RMNY552,Pápa,Ref,2,,,,,,,
,,,egyedi,eredeti,RMNY552,Stockholm,Reg,1,,,,,,,
,,,egyedi,eredeti,RMNY553,Bratislava,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY553,Bratislava,Acad,2,,,,,,,
,,,egyedi,eredeti,RMNY553,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY553,Budapest,Acad,2,,,,,,,
,,,egyedi,eredeti,RMNY553,Budapest,Ev,3,,,(Sopron),,,,
,,,egyedi,eredeti,RMNY553,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY553,Budapest,Nat,2,*,,,,,,
,,,egyedi,eredeti,RMNY553,Budapest,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY553,Pápa,Ref,1,,,,,,,
,,,egyedi,eredeti,RMNY553,Stockholm,Reg,1,,,,,,,
,,,egyedi,eredeti,RMNY554,Bratislava,Acad,2,*,,,,,,
,,,egyedi,eredeti,RMNY554,Bratislava,Acad,2,*,,,,,,
,,,egyedi,eredeti,RMNY554,Bratislava,MS,2,*,,,,,,
,,,egyedi,eredeti,RMNY554,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY554,Budapest,Acad,2,*,,,,,,
,,,egyedi,eredeti,RMNY554,Budapest,Acad,4,,,,,,,
,,,egyedi,eredeti,RMNY554,Budapest,Acad Lingu,3,,,,,,,
,,,egyedi,eredeti,RMNY554,Budapest,Nat,2,,,,,,,
,,,egyedi,eredeti,RMNY554,Budapest,Nat,2,,,"(Keszthely, Festetics)",,,,
,,,egyedi,eredeti,RMNY554,Budapest,Univ,4,,,,,,,
,,,egyedi,eredeti,RMNY554,Pápa,Ref,3,*,,,,,,
,,,egyedi,eredeti,RMNY554,Pápa,Ref,3,*,,,,,,
,,,egyedi,eredeti,RMNY554,Pápa,Ref,4,,,,,,,
,,,egyedi,eredeti,RMNY554,Stockholm,Reg,1,,,,,,,
,,,egyedi,eredeti,RMNY555,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY555,Wien,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY556,Budapest,Ref,1,,,,,,,
,,,egyedi,eredeti,RMNY556,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY557,Budapest,Acad,4,,,,,,,
,,,egyedi,eredeti,RMNY557,Budapest,Nat,4,,,,,,,
,,,egyedi,eredeti,RMNY557,Budapest,Nat,4,,,,,,,
,,,egyedi,eredeti,RMNY557,Budapest,Nat,4,,,,,,,
,,,egyedi,eredeti,RMNY557,Budapest,Ref,4,,,,,,,
,,,egyedi,eredeti,RMNY557,Budapest,Univ,4,,,,,,,
,,,,,RMNY558,,,n.p.,,,,,,,
,,,,,RMNY559,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY560,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY560,Cambridge/USA,Univ,3,,,,,,,
,,,egyedi,eredeti,RMNY560,Debrecen,Ref,1,,,,,,,
,,,egyedi,eredeti,RMNY560,Pápa,Ref,3,*,,,,,,
,,,,,RMNY561,,,n.p.,,,,,,,
,,,egyedi,phot.,RMNY562,Budapest,Nat,phot.,,,(Halle),,,,
,,,egyedi,eredeti,RMNY562,Halle,Hung,1,,,,,,,
,,,egyedi,eredeti,RMNY562,Martin,MS,1,,,,,,,
,,,egyedi,eredeti,RMNY562,Rožnava,Capit,1,,,,,,,
,,,egyedi,eredeti,RMNY563,Bratislava,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY562,Budapest,Nat,2,*,,"phot. suppl. (Bratislava, Univ)",,,,
,,,,,RMNY564,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY565,Alba Iulia,,1,,,,,,,
,,,egyedi,eredeti,RMNY565,Budapest,Acad,3,,,,,,,
,,,egyedi,eredeti,RMNY565,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY565,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY565,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY565,Budapest,Univ,2,*,,,,,,
,,,egyedi,eredeti,RMNY565,Cluj,Acad III,1,,,,,,,
,,,egyedi,eredeti,RMNY565,Cluj,Acad III,1,,,,,,,
,,,egyedi,eredeti,RMNY565,Cluj,Acad III,1,,,(Torda),,,,
,,,egyedi,eredeti,RMNY565,Cluj,Univ,2,,,,,,,
,,,egyedi,eredeti,RMNY565,Kalocsa,Dioec,1,,,,,,,
,,,egyedi,eredeti,RMNY565,Kraków,Univ,2,*,,,,,,
,,,egyedi,eredeti,RMNY565,Poznań,Civ,0,,,,,,,
,,,egyedi,eredeti,RMNY565,Praha,Univ,1,,,,,,,
,,,egyedi,phot.,RMNY566,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY566,Olomouc,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY567,Budapest,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY567,London,BM,1,,,,,,,
,,,egyedi,eredeti,RMNY567,Paris,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY567,Sibiu,Mus,1,,,,,,,
,,,egyedi,eredeti,RMNY567,Tîrgu Mureş,,2,,,,,,,
,,,,,RMNY568,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY568A,Bratislava,MS,4,*,,,,,,
,,,egyedi,eredeti,RMNY568A,Bratislava,MS,4,*,,,,,,
,,,egyedi,eredeti,RMNY568A,Bratislava,MS,4,*,,,,,,
,,,egyedi,eredeti,RMNY568A,Bratislava,MS,4,*,,,,,,
,,,egyedi,phot.,RMNY568A,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY569,Budapest,Nat,2,*,,,,,,
,,,egyedi,eredeti,RMNY569,Cambridge,Sussex,1,,,,,,,
,,,egyedi,eredeti,RMNY569,Cambridge,Univ,0,,,,,,,
,,,egyedi,eredeti,RMNY569,Roma,Nat,0,,,,,,,
,,,egyedi,eredeti,RMNY569,Trenčin,MS,2,*,,,,,,
,,,egyedi,eredeti,RMNY569,Venezia,Nat,0,,,,,,,
,,,,,RMNY570,,,n.p.,,,,,,,
,,,egyedi,phot.,RMNY571,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY571,Graz,OFM,1,,,,,,,
,,,egyedi,eredeti,RMNY572,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY572,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY572,Budapest,Univ,2,*,,,,,,
,,,egyedi,eredeti,RMNY572,Debrecen,Ref,2,*,,,,,,
,,,egyedi,eredeti,RMNY572,Győr,Semin,1,,,,,,,
,,,,,RMNY573,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY574,Bratislava,Univ,1,,,,,,,
,,,egyedi,phot.,RMNY574,Budapest,Nat,phot.,,,"(Bratislava, Univ)",,,,
,,,egyedi,eredeti,RMNY574,Kežmarok,Ev,1,,,,,,,
,,,egyedi,eredeti,RMNY574,Kraków,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY574,Levoča,Ev,1,,,,,,,
,,,,,RMNY575,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY576,Banská Štiavnica,Mus,2,*,,,,,,
,,,egyedi,eredeti,RMNY576,Bratislava,Capit,1,,,,,,,
,,,egyedi,eredeti,RMNY576,Bratislava,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY576,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY576,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY576,Budapest,Ev,2,*,,,,,,
,,,egyedi,eredeti,RMNY576,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY576,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY576,Budapest,Nat,1,,,(Miskolc minor.),,,,
,,,egyedi,eredeti,RMNY576,Budapest,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY576,Cluj,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY576,Halle,Hung,1,,,,,,,
,,,egyedi,eredeti,RMNY576,Kežmarok,Ev,1,,,,,,,
,,,egyedi,eredeti,RMNY576,Kremnica,MS,1,,,,,,,
,,,egyedi,eredeti,RMNY576,Prešov,Scient,1,,,,,,,
,,,egyedi,eredeti,RMNY576,Wrocław,Univ,1,,,,,,,
,,,,,RMNY577,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY577A,Sibiu,Ev,1,,,,,,,
,,,egyedi,phot.,RMNY577A,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY578,Bucureşti,Acad,2,,,,,,,
,,,egyedi,phot.,RMNY578,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY579,Bucureşti,Acad,2,,,,,,,
,,,egyedi,eredeti,RMNY579,Bucureşti,Acad,4,,,,,,,
,,,egyedi,phot.,RMNY579,Budapest,Nat,phot.,,,,,,,
,,,egyedi,phot.,RMNY580,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY579,Leningrad,Nat,2,,,,,,,
,,,egyedi,phot.,RMNY581,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY581,Moskva,Nat,2,,,,,,,
,,,egyedi,phot.,RMNY582,Budapest,Acad,phot.,,,,,,,
,,,egyedi,eredeti,RMNY582,Cluj,Univ,4,,,(RMK I 332),,,,
,,,egyedi,phot.,RMNY583,Budapest,Acad,phot.,,,,,,,
,,,egyedi,phot.,RMNY583,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY583,Cluj,Univ,2,*,,,,,,
,,,egyedi,eredeti,RMNY584,Budapest,Acad,2,,,,,,,
,,,egyedi,eredeti,RMNY584,Budapest,Acad,2,,,,,,,
,,,egyedi,eredeti,RMNY584,Budapest,Acad,2,,,,,,,
,,,egyedi,eredeti,RMNY584,Budapest,Acad,4,,,,,,,
,,,egyedi,eredeti,RMNY584,Budapest,Acad Lingu,3,,,,,,,
,,,egyedi,eredeti,RMNY584,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY584,Budapest,Nat,2,,,,,,,
,,,egyedi,eredeti,RMNY584,Budapest,Nat,3,,,,,,,
,,,egyedi,eredeti,RMNY584,Budapest,Ref,2,,,,,,,
,,,egyedi,eredeti,RMNY584,Budapest,Ref,2,,,,,,,
,,,egyedi,eredeti,RMNY584,Budapest,Univ,2,*,,,,,,
,,,egyedi,eredeti,RMNY584,Cluj,Acad III,2,,,,,,,
,,,egyedi,eredeti,RMNY584,Cluj,Theol Ref,2,*,,,,,,
,,,egyedi,eredeti,RMNY584,Cluj,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY584,Debrecen,Com,2,,,,,,,
,,,egyedi,eredeti,RMNY584,Debrecen,Ref,2,*,,,,,,
,,,egyedi,eredeti,RMNY584,Debrecen,Univ,3,,,,,,,
,,,egyedi,eredeti,RMNY584,Košice,Dioec,2,,,,,,,
,,,egyedi,eredeti,RMNY584,Levoča,Ev,2,*,,,,,,
,,,egyedi,eredeti,RMNY584,London,BM,3,,,,,,,
,,,egyedi,eredeti,RMNY584,Sárospatak,Ref,2,*,,,,,,
,,,egyedi,eredeti,RMNY584,Szeged,Univ,3,,,,,,,
,,,egyedi,eredeti,RMNY584,Tîrgu Mureş,,2,,,,,,,
,,,egyedi,eredeti,RMNY585,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY585,Budapest,Ref,1,,,,,,,
,,,egyedi,eredeti,RMNY586,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY586,Budapest,Ref,1,,,,,,,
,,,egyedi,eredeti,RMNY587,Budapest,Nat,2,*,,,,,,
,,,egyedi,eredeti,RMNY588,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY588,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY588,Cambridge,Univ,0,,,,,,,
,,,egyedi,eredeti,RMNY588,Cluj,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY588,Madrid,Nat,0,,,,,,,
,,,egyedi,eredeti,RMNY588,Paris,Nat,0,,,,,,,
,,,egyedi,eredeti,RMNY588,Pécs,Univ,0,,,,,,,
,,,egyedi,eredeti,RMNY588,Venezia,Nat,0,,,,,,,
,,,csoportos meghatározatlan,Ismeretlen számú példány,RMNY588,,,n.a.,,,,etc.,,,
,,,egyedi,eredeti,RMNY589,Budapest,Nat,4,,,,,,,
,,,egyedi,eredeti,RMNY590,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY590,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY590,Levoča,Ev,1,,,,,,,
,,,egyedi,eredeti,RMNY590,Levoča,Ev,1,,,,,,,
,,,egyedi,eredeti,RMNY590,Levoča,Ev,0,,,,,,,
,,,egyedi,eredeti,RMNY591,Budapest,Univ,1,,,,,,,
,,,,,RMNY592,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY593,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY594,Budapest,Nat,1,,,"(Keszthely, Festetics)",,,,
,,,egyedi,eredeti,RMNY595,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY595,Budapest,Nat,3,*,,,,,,
,,,egyedi,eredeti,RMNY595,Debrecen,Ref,1,,,,,,,
,,,egyedi,phot.,RMNY596,Budapest,Acad,phot.,,,,,,,
,,,egyedi,eredeti,RMNY596,Cluj,Acad III,1,,,,,,,
,,,,,RMNY597,,,n.p.,,,,,,,
,,,,,RMNY597A,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY598,Budapest,Ev,0,*,,,,,,
,,,egyedi,phot.,RMNY598,Budapest,Nat,phot.,,,,,,,
,,,egyedi,phot.,RMNY599,Budapest,Nat,phot.,,,(Olomouc),,,,
,,,egyedi,eredeti,RMNY599,Graz,OFM,1,,,,,,,
,,,egyedi,eredeti,RMNY599,München,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY599,Olomouc,Univ,1,,,,,,,
,,,,,RMNY600,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY602,Budapest,Nat,4,,,,,,,
,,,egyedi,eredeti,RMNY603,Budapest,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY604,Budapest,Nat,3,*,,,,,,
,,,egyedi,eredeti,RMNY604,Budapest,Univ,3,*,,,,,,
,,,egyedi,eredeti,RMNY604,Budapest,Univ,3,*,,,,,,
,,,,,RMNY605,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY606,Bucureşti,Acad,2,,,,,,,
,,,egyedi,phot.,RMNY606,Budapest,Nat,phot.,,,(Cluj),,,,
,,,egyedi,eredeti,RMNY606,Cluj,Acad I,2,,,,,,,
,,,egyedi,eredeti,RMNY607,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY608,Budapest,Acad,4,,,,,,,
,,,egyedi,eredeti,RMNY608,Budapest,Nat,3,*,,,,,,
,,,egyedi,eredeti,RMNY609,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY609,Budapest,Acad,2,*,,,,,,
,,,egyedi,eredeti,RMNY609,Budapest,Acad,3,,,,,,,
,,,egyedi,eredeti,RMNY609,Budapest,Ev,1,,,,,,,
,,,egyedi,eredeti,RMNY609,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY609,Budapest,Nat,2,,,,,,,
,,,egyedi,eredeti,RMNY609,Budapest,Nat,2,,,,,,,
,,,egyedi,eredeti,RMNY609,Budapest,Ref,2,,,,,,,
,,,egyedi,eredeti,RMNY609,Budapest,Univ,2,,,,,,,
,,,egyedi,eredeti,RMNY609,Budapest,Univ,2,,,,,,,
,,,egyedi,eredeti,RMNY609,Cluj,Acad II,1,,,,,,,
,,,egyedi,eredeti,RMNY609,Cluj,Univ,2,,,,,,,
,,,egyedi,eredeti,RMNY609,Debrecen,Ref,1,,,,,,,
,,,egyedi,eredeti,RMNY609,Debrecen,Univ,3,,,,,,,
,,,egyedi,eredeti,RMNY609,Esztergom,Dioec,2,*,,,,,,
,,,egyedi,eredeti,RMNY609,Pápa,Ref,2,*,,,,,,
,,,egyedi,eredeti,RMNY609,Sárospatak,Ref,2,*,,,,,,
,,,egyedi,eredeti,RMNY609,Szeged,Univ,2,*,,,,,,
,,,egyedi,eredeti,RMNY609,Tîrgu Mureş,,1,,,,,,,
,,,egyedi,phot.,RMNY610,Budapest,Nat,phot.,,,,,,,
,,,egyedi,eredeti,RMNY610,Debrecen,Ref,1,,,,,,,
,,,egyedi,phot.,RMNY612,Budapest,Acad,phot.,,,,,,,
,,,egyedi,eredeti,RMNY612,Cluj,Acad II,2,,,,,,,
,,,,,RMNY613,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY614,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY614,Budapest,Nat,2,*,,,,,,
,,,egyedi,eredeti,RMNY614,Budapest,Ref,1,,,,,,,
,,,egyedi,eredeti,RMNY615,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY615,Budapest,Ev,1,,,,,,,
,,,egyedi,eredeti,RMNY616,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY616,Montbrison,Civ,0,,,,,,,
,,,egyedi,eredeti,RMNY616,Paris,Arsenal,0,,,,,,,
,,,egyedi,eredeti,RMNY616,Płock,Semin,0,,,,,,,
,,,egyedi,eredeti,RMNY617,Budapest,Acad,2,*,,,,,,
,,,egyedi,eredeti,RMNY617,Budapest,Univ,2,*,,,,,,
,,,egyedi,eredeti,RMNY618,Budapest,Univ,4,,,,,,,
,,,egyedi,eredeti,RMNY618,Sopron,Berzsenyi gymn.,4,,,,,,,
,,,egyedi,eredeti,RMNY619,Tranava,Arch,4,,,,,,,
,,,egyedi,eredeti,RMNY619,Tranava,Arch,4,,,,,,,
,,,egyedi,eredeti,RMNY619,Tranava,Arch,4,,,,,,,
,,,egyedi,eredeti,RMNY620,Alba Iulia,,1,,,,,,,
,,,egyedi,eredeti,RMNY620,Betliar,,0,,,,,,,
,,,egyedi,eredeti,RMNY620,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY620,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY620,Budapest,Acad,2,*,,,,,,
,,,egyedi,eredeti,RMNY620,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY620,Budapest,Nat,1,,,"(Szeged, franc. zárda)",,,,
,,,egyedi,eredeti,RMNY620,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY620,Budapest,Ref,1,,,,,,,
,,,egyedi,eredeti,RMNY620,Budapest,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY620,Cluj,Acad I,1,,,,,,,
,,,egyedi,eredeti,RMNY620,Cluj,Acad I,2,,,,,,,
,,,egyedi,eredeti,RMNY620,Cluj,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY620,Cluj,Univ,2,*,,"(Dés, franc. zárda)",,,,
,,,egyedi,eredeti,RMNY620,Debrecen,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY620,Eger,Dioec,2,,,,,,,
,,,egyedi,eredeti,RMNY620,Esztergom,Dioec,1,,,,,,,
,,,egyedi,eredeti,RMNY620,Gyöngyös,,1,,,,,,,
,,,egyedi,eredeti,RMNY620,Gyöngyös,,2,,,,,,,
,,,egyedi,eredeti,RMNY620,Győr,Semin,1,,,,,,,
,,,egyedi,eredeti,RMNY620,Kalocsa,Dioec,1,,,,,,,
,,,egyedi,eredeti,RMNY620,Pannonhalma,,2,,,,,,,
,,,egyedi,eredeti,RMNY620,Pécs,Univ,2,,,,,,,
,,,egyedi,eredeti,RMNY620,Sárospatak,Ref,1,,,,,,,
,,,egyedi,eredeti,RMNY620,Szeged,Civ,1,,,,,,,
,,,egyedi,eredeti,RMNY620,Székesfehérvár,Dioec,2,*,,,,,,
,,,egyedi,eredeti,RMNY620,Zagreb,Univ,1,,,,,,,
,,,,,RMNY621,,,n.p.,,,,,,,
,,,egyedi,phot.,RMNY622,Budapest,Nat,phot.,,,,,(partim),,
,,,egyedi,eredeti,RMNY622,Levoča,Arch,1,,,,,,,
,,,egyedi,eredeti,RMNY623,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY623,Budapest,Nat,2,*,,,,,,
,,,egyedi,eredeti,RMNY623,Budapest,Nat,4,,,,,,,
,,,egyedi,eredeti,RMNY623,Cluj,Univ,1,,,,,,,
,,,egyedi,phot.,RMNY624,Budapest,Acad,phot.,,,,,,,
,,,egyedi,eredeti,RMNY624,Cluj,Acad II,2,,,,,,,
,,,egyedi,eredeti,RMNY625,Budapest,Acad,1,,,(Bécs),,,,
,,,egyedi,eredeti,RMNY625,Cluj,Univ,4,,,,,,,
,,,egyedi,eredeti,RMNY626,Budapest,Nat,3,,,(Lugossy József),,suppl. phot. (Cluj),,
,,,egyedi,eredeti,RMNY626,Cluj,Acad II,1,,,,,,,
,,,egyedi,eredeti,RMNY626,Cluj,Acad II,2,,,,,,,
,,,egyedi,phot.,RMNY627,Budapest,Nat,phot.,,,(Cluj),,,,
,,,egyedi,eredeti,RMNY627,Cluj,Theol Ref,3,,,(Szászváros ref. gymn.),,,,
,,,egyedi,eredeti,RMNY627,Cluj,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY628,Budapest,Acad,4,,,,,,,
,,,egyedi,eredeti,RMNY629,Budapest,Ref,1,,,,,,,
,,,egyedi,eredeti,RMNY630,Budapest,Ref,1,,,,,,,
,,,egyedi,eredeti,RMNY630,Budapest,Univ,2,,,,,,,
,,,egyedi,eredeti,RMNY630,Olomouc,Univ,1,,,,,,,
,,,,,RMNY631,,,n.p.,,,,,,,
,,,egyedi,eredeti,RMNY632,Aiud,,1,,,,,,,
,,,egyedi,eredeti,RMNY632,Alba Iulia,,1,,,,,,,
,,,egyedi,eredeti,RMNY632,Bratislava,MS,1,,,"(Pozsony, franc. zárda)",,,,
,,,egyedi,eredeti,RMNY632,Bratislava,MS,1,,,,,,,
,,,egyedi,eredeti,RMNY632,Bratislava,MS,2,*,,,,,,
,,,egyedi,eredeti,RMNY632,Bratislava,MS,2,*,,,,,,
,,,egyedi,eredeti,RMNY632,Brno,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY632,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY632,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY632,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY632,Budapest,Acad Lingu,2,,,,,,,
,,,egyedi,eredeti,RMNY632,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY632,Budapest,Nat,1,,,,,,,
,,,egyedi,eredeti,RMNY632,Budapest,Nat,2,,,,,,,
,,,egyedi,eredeti,RMNY632,Budapest,Ref,1,,,,,,,
,,,egyedi,eredeti,RMNY632,Budapest,Ref,1,,,,,,,
,,,egyedi,eredeti,RMNY632,Budapest,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY632,Cluj,Acad I,1,,,,,,,
,,,egyedi,eredeti,RMNY632,Cluj,Acad I,1,,,,,,,
,,,egyedi,eredeti,RMNY632,Cluj,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY632,Cluj,Univ,3,*,,,,,,
,,,egyedi,eredeti,RMNY632,Debrecen,Ref,2,,,,,,,
,,,egyedi,eredeti,RMNY632,Debrecen,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY632,Dolný Kubín,MS,3,*,,,,,,
,,,egyedi,eredeti,RMNY632,Eger,Dioec,2,*,,,,,,
,,,egyedi,eredeti,RMNY632,Esztergom,Dioec,1,,,,,,,
,,,egyedi,eredeti,RMNY632,Gyöngyös,,1,,,,,,,
,,,egyedi,eredeti,RMNY632,Gyöngyös,,1,,,,,,,
,,,egyedi,eredeti,RMNY632,Kalocsa,Dioec,1,,,,,,,
,,,egyedi,eredeti,RMNY632,Košice,Scient,1,,,,,,,
,,,egyedi,eredeti,RMNY632,Martin,MS,2,*,,,,,,
,,,egyedi,eredeti,RMNY632,Nové Mesto nad Váhom,Cath,2,,,,,,,
,,,egyedi,eredeti,RMNY632,Pannonhalma,,2,*,,,,,,
,,,egyedi,eredeti,RMNY632,Pécs,Univ,2,,,,,,,
,,,egyedi,eredeti,RMNY632,Sárospatak,Ref,1,,,,,,,
,,,egyedi,eredeti,RMNY632,Szeged,Civ,2,,,,,,,
,,,egyedi,eredeti,RMNY632,Szeged,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY632,Székesfehérvár,Dioec,2,,,,,,,
,,,egyedi,eredeti,RMNY632,Veszprém,Dioec,1,,,,,,,
,,,egyedi,eredeti,RMNY632,Zagreb,Univ,2,*,,,,,,
,,,egyedi,eredeti,RMNY633,Alba Iulia,,1,,,,,,,
,,,egyedi,eredeti,RMNY633,Bratislava,Capit,1,,,,,,,
,,,egyedi,eredeti,RMNY633,Bratislava,MS,1,,,,,,,
,,,egyedi,eredeti,RMNY633,Bratislava,MS,1,,,,,,,
,,,egyedi,eredeti,RMNY633,Bratislava,MS,1,,,,,,,
,,,egyedi,eredeti,RMNY633,Brno,Univ,1,,,,,,,
,,,egyedi,eredeti,RMNY633,Budapest,Acad,1,,,,,,,
,,,egyedi,eredeti,RMNY633,Budapest,Acad,1,,,,,,,
